pattern_id,feature,condition,support_count,support_pct,true_count,false_count,true_rate,false_rate,base_true_rate,lift_TRUE,lift_FALSE,purity,direction,z_score,approx_p_value,confidence,log_odds_ratio_vs_rest,abs_log_odds_ratio
token_entropy__gte_p90__AND__raw_token_count__gte_p90,token_entropy + raw_token_count,(token_entropy >= p90 (4.875)) AND (raw_token_count >= p90 (36)),340,0.06938775510204082,227,113,0.6676470588235294,0.3323529411764706,0.2857142857142857,2.336764705882353,0.4652941176470588,0.6676470588235294,TRUE,15.589221389454051,8.61774914099439e-55,1.0,1.7554488513664257,1.7554488513664257
token_entropy__gte_p95__AND__repeated_token_count__gte_p90,token_entropy + repeated_token_count,(token_entropy >= p95 (5)) AND (repeated_token_count >= p90 (6)),125,0.025510204081632654,86,39,0.688,0.312,0.2857142857142857,2.408,0.43679999999999997,0.688,TRUE,9.95606347910659,2.372722871077561e-23,1.0,1.7520893979789016,1.7520893979789016
token_entropy__gte_p95__AND__char_length__gte_p95,token_entropy + char_length,(token_entropy >= p95 (5)) AND (char_length >= p95 (254)),131,0.026734693877551022,90,41,0.6870229007633588,0.31297709923664124,0.2857142857142857,2.404580152671756,0.43816793893129774,0.6870229007633588,TRUE,10.167452937517893,2.770588321324667e-24,1.0,1.7503717496446325,1.7503717496446325
"token_entropy__gte_p95__AND__repeated_token_types__quantile_(3.0,39.0]",token_entropy + repeated_token_types,"(token_entropy >= p95 (5)) AND (repeated_token_types in quantile bin (3.0, 39.0])",158,0.03224489795918367,108,50,0.6835443037974683,0.31645569620253167,0.2857142857142857,2.392405063291139,0.44303797468354433,0.6835443037974683,TRUE,11.069401319385806,1.7657628683502855e-28,1.0,1.7467176573772725,1.7467176573772725
"token_entropy__quantile_(4.685,6.523]__AND__raw_token_count__gte_p95",token_entropy + raw_token_count,"(token_entropy in quantile bin (4.685, 6.523]) AND (raw_token_count >= p95 (41))",208,0.04244897959183674,141,67,0.6778846153846154,0.32211538461538464,0.2857142857142857,2.372596153846154,0.45096153846153847,0.6778846153846154,TRUE,12.520003225607843,5.803279010779404e-36,1.0,1.7430374514728744,1.7430374514728744
"token_entropy__gte_p90__AND__raw_token_count__quantile_(30.2,222.0]",token_entropy + raw_token_count,"(token_entropy >= p90 (4.875)) AND (raw_token_count in quantile bin (30.2, 222.0])",479,0.09775510204081633,312,167,0.651356993736952,0.348643006263048,0.2857142857142857,2.279749478079332,0.4881002087682672,0.651356993736952,TRUE,17.714247712647925,3.25550716225487e-70,1.0,1.7428433192948476,1.7428433192948476
token_entropy__gte_p90__AND__word_count__gte_p95,token_entropy + word_count,(token_entropy >= p90 (4.875)) AND (word_count >= p95 (42)),184,0.037551020408163265,125,59,0.6793478260869565,0.32065217391304346,0.2857142857142857,2.377717391304348,0.44891304347826083,0.6793478260869565,TRUE,11.81949844444598,3.095269349835446e-32,1.0,1.7388986102768074,1.7388986102768074
"token_entropy__gte_p90__AND__byte_length__quantile_(188.0,1163.0]",token_entropy + byte_length,"(token_entropy >= p90 (4.875)) AND (byte_length in quantile bin (188.0, 1163.0])",450,0.09183673469387756,294,156,0.6533333333333333,0.3466666666666667,0.2857142857142857,2.2866666666666666,0.48533333333333334,0.6533333333333333,TRUE,17.262444786298374,9.02093927451867e-67,1.0,1.7383383181787917,1.7383383181787917
token_entropy__gte_p90__AND__char_length__gte_p95,token_entropy + char_length,(token_entropy >= p90 (4.875)) AND (char_length >= p95 (254)),169,0.034489795918367344,115,54,0.6804733727810651,0.31952662721893493,0.2857142857142857,2.381656804733728,0.4473372781065089,0.6804733727810651,TRUE,11.35987436383564,6.623983016707875e-30,1.0,1.7372813039124122,1.7372813039124122
"token_entropy__gte_p90__AND__char_length__quantile_(188.0,1163.0]",token_entropy + char_length,"(token_entropy >= p90 (4.875)) AND (char_length in quantile bin (188.0, 1163.0])",443,0.09040816326530612,289,154,0.6523702031602708,0.3476297968397291,0.2857142857142857,2.283295711060948,0.48668171557562073,0.6523702031602708,TRUE,17.08278211226905,1.9938120339026688e-65,1.0,1.7301657698116952,1.7301657698116952
"token_entropy__gte_p90__AND__word_count__quantile_(31.0,222.0]",token_entropy + word_count,"(token_entropy >= p90 (4.875)) AND (word_count in quantile bin (31.0, 222.0])",478,0.09755102040816327,310,168,0.6485355648535565,0.3514644351464435,0.2857142857142857,2.269874476987448,0.49205020920502085,0.6485355648535565,TRUE,17.559200523160282,5.058262576442613e-69,1.0,1.728334617992297,1.728334617992297
token_entropy__gte_p90__AND__word_count__gte_p90,token_entropy + word_count,(token_entropy >= p90 (4.875)) AND (word_count >= p90 (36)),370,0.07551020408163266,243,127,0.6567567567567567,0.34324324324324323,0.2857142857142857,2.2986486486486486,0.4805405405405405,0.6567567567567567,TRUE,15.798742680044834,3.1738371437946403e-56,1.0,1.7166888520312547,1.7166888520312547
"token_entropy__gte_p90__AND__compression_ratio__quantile_(0.0837,0.735]",token_entropy + compression_ratio,"(token_entropy >= p90 (4.875)) AND (compression_ratio in quantile bin (0.0837, 0.735])",364,0.07428571428571429,239,125,0.6565934065934066,0.3434065934065934,0.2857142857142857,2.2980769230769234,0.4807692307692308,0.6565934065934066,TRUE,15.663222480113676,2.698696216956674e-55,1.0,1.7130788465505926,1.7130788465505926
"token_entropy__quantile_(4.685,6.523]__AND__char_length__gte_p90",token_entropy + char_length,"(token_entropy in quantile bin (4.685, 6.523]) AND (char_length >= p90 (220))",398,0.08122448979591837,260,138,0.6532663316582915,0.34673366834170855,0.2857142857142857,2.2864321608040203,0.48542713567839196,0.6532663316582915,TRUE,16.231491198674984,3.020318675815943e-59,1.0,1.7129505177516804,1.7129505177516804
"token_entropy__gte_p95__AND__repeated_token_count__quantile_(4.0,204.0]",token_entropy + repeated_token_count,"(token_entropy >= p95 (5)) AND (repeated_token_count in quantile bin (4.0, 204.0])",151,0.030816326530612243,102,49,0.6754966887417219,0.32450331125827814,0.2857142857142857,2.364238410596027,0.45430463576158936,0.6754966887417219,TRUE,10.602511260692562,2.9008435681800114e-26,1.0,1.7054892960445454,1.7054892960445454
token_entropy__gte_p90__AND__repeated_token_count__gte_p95,token_entropy + repeated_token_count,(token_entropy >= p90 (4.875)) AND (repeated_token_count >= p95 (9)),94,0.019183673469387756,64,30,0.6808510638297872,0.3191489361702128,0.2857142857142857,2.382978723404255,0.4468085106382979,0.6808510638297872,TRUE,8.480264949694748,2.246817042420038e-17,1.0,1.7031829593890255,1.7031829593890255
"token_entropy__gte_p90__AND__repeated_token_types__quantile_(3.0,39.0]",token_entropy + repeated_token_types,"(token_entropy >= p90 (4.875)) AND (repeated_token_types in quantile bin (3.0, 39.0])",266,0.054285714285714284,176,90,0.6616541353383458,0.3383458646616541,0.2857142857142857,2.3157894736842106,0.47368421052631576,0.6616541353383458,TRUE,13.572417850765921,5.836451329347258e-42,1.0,1.6922973363700227,1.6922973363700227
"token_entropy__quantile_(4.685,6.523]__AND__byte_length__gte_p95",token_entropy + byte_length,"(token_entropy in quantile bin (4.685, 6.523]) AND (byte_length >= p95 (255))",193,0.03938775510204082,129,64,0.6683937823834197,0.3316062176165803,0.2857142857142857,2.3393782383419692,0.46424870466321244,0.6683937823834197,TRUE,11.768250075714725,5.689240417230113e-32,1.0,1.6912718630373513,1.6912718630373513
token_entropy__gte_p95__AND__repeated_token_types__gte_p90,token_entropy + repeated_token_types,(token_entropy >= p95 (5)) AND (repeated_token_types >= p90 (5)),114,0.02326530612244898,77,37,0.6754385964912281,0.32456140350877194,0.2857142857142857,2.3640350877192984,0.4543859649122807,0.6754385964912281,TRUE,9.211025049153886,3.2302524954169666e-20,1.0,1.68793689917844,1.68793689917844
"token_entropy__quantile_(4.685,6.523]__AND__byte_length__gte_p90",token_entropy + byte_length,"(token_entropy in quantile bin (4.685, 6.523]) AND (byte_length >= p90 (221))",399,0.08142857142857143,258,141,0.6466165413533834,0.3533834586466165,0.2857142857142857,2.263157894736842,0.49473684210526314,0.6466165413533834,TRUE,15.957839188904849,2.512815586279493e-57,1.0,1.6811692864570364,1.6811692864570364
"token_entropy__quantile_(4.685,6.523]__AND__word_count__gte_p95",token_entropy + word_count,"(token_entropy in quantile bin (4.685, 6.523]) AND (word_count >= p95 (42))",203,0.041428571428571426,135,68,0.6650246305418719,0.33497536945812806,0.2857142857142857,2.3275862068965516,0.46896551724137925,0.6650246305418719,TRUE,11.963017725617908,5.55073712372232e-33,1.0,1.6799594527085233,1.6799594527085233
"token_entropy__quantile_(4.685,6.523]__AND__char_length__gte_p95",token_entropy + char_length,"(token_entropy in quantile bin (4.685, 6.523]) AND (char_length >= p95 (254))",190,0.03877551020408163,126,64,0.6631578947368421,0.3368421052631579,0.2857142857142857,2.3210526315789473,0.47157894736842104,0.6631578947368421,TRUE,11.516669840302201,1.0873258414635323e-30,1.0,1.665476651111338,1.665476651111338
token_entropy__gte_p95__AND__compression_ratio__lte_p10,token_entropy + compression_ratio,(token_entropy >= p95 (5)) AND (compression_ratio <= p10 (0.696058)),132,0.026938775510204082,88,44,0.6666666666666666,0.3333333333333333,0.2857142857142857,2.3333333333333335,0.4666666666666666,0.6666666666666666,TRUE,9.688481133111972,3.375104021436813e-22,1.0,1.6558361637612302,1.6558361637612302
"token_entropy__quantile_(4.685,6.523]__AND__char_length__quantile_(188.0,1163.0]",token_entropy + char_length,"(token_entropy in quantile bin (4.685, 6.523]) AND (char_length in quantile bin (188.0, 1163.0])",692,0.14122448979591837,423,269,0.611271676300578,0.38872832369942195,0.2857142857142857,2.139450867052023,0.5442196531791907,0.611271676300578,TRUE,18.957394427194053,3.836869645751473e-80,1.0,1.6476885365864866,1.6476885365864866
token_entropy__gte_p90__AND__repeated_token_count__gte_p90,token_entropy + repeated_token_count,(token_entropy >= p90 (4.875)) AND (repeated_token_count >= p90 (6)),207,0.04224489795918367,136,71,0.6570048309178744,0.34299516908212563,0.2857142857142857,2.299516908212561,0.4801932367149759,0.6570048309178744,TRUE,11.82488982289778,2.902833335484425e-32,1.0,1.6443648557544086,1.6443648557544086
"token_entropy__quantile_(4.685,6.523]__AND__byte_length__quantile_(188.0,1163.0]",token_entropy + byte_length,"(token_entropy in quantile bin (4.685, 6.523]) AND (byte_length in quantile bin (188.0, 1163.0])",706,0.14408163265306123,430,276,0.6090651558073654,0.3909348441926346,0.2857142857142857,2.131728045325779,0.5473087818696883,0.6090651558073654,TRUE,19.018419579084874,1.2004789670180027e-80,1.0,1.643458278746763,1.643458278746763
token_entropy__gte_p90__AND__compression_ratio__lte_p10,token_entropy + compression_ratio,(token_entropy >= p90 (4.875)) AND (compression_ratio <= p10 (0.696058)),212,0.04326530612244898,139,73,0.6556603773584906,0.3443396226415094,0.2857142857142857,2.294811320754717,0.48207547169811316,0.6556603773584906,TRUE,11.923518063846256,8.925820246988178e-33,1.0,1.6403088383979862,1.6403088383979862
"token_entropy__gte_p90__AND__char_entropy__quantile_(4.325,5.115]",token_entropy + char_entropy,"(token_entropy >= p90 (4.875)) AND (char_entropy in quantile bin (4.325, 5.115])",124,0.025306122448979593,82,42,0.6612903225806451,0.3387096774193548,0.2857142857142857,2.314516129032258,0.4741935483870967,0.6612903225806451,TRUE,9.257777898227156,2.0873078896225472e-20,1.0,1.6276344596575623,1.6276344596575623
"token_entropy__quantile_(4.685,6.523]__AND__raw_token_count__gte_p90",token_entropy + raw_token_count,"(token_entropy in quantile bin (4.685, 6.523]) AND (raw_token_count >= p90 (36))",425,0.08673469387755102,269,156,0.6329411764705882,0.36705882352941177,0.2857142857142857,2.215294117647059,0.5138823529411765,0.6329411764705882,TRUE,15.845496669586675,1.5102304646694237e-56,1.0,1.6272853998537147,1.6272853998537147
"token_entropy__gte_p90__AND__repeated_token_count__quantile_(4.0,204.0]",token_entropy + repeated_token_count,"(token_entropy >= p90 (4.875)) AND (repeated_token_count in quantile bin (4.0, 204.0])",268,0.054693877551020405,173,95,0.6455223880597015,0.35447761194029853,0.2857142857142857,2.2593283582089554,0.49626865671641796,0.6455223880597015,TRUE,13.038762531705569,7.364259463027174e-39,1.0,1.6174635429129267,1.6174635429129267
"token_entropy__quantile_(4.685,6.523]__AND__word_count__gte_p90",token_entropy + word_count,"(token_entropy in quantile bin (4.685, 6.523]) AND (word_count >= p90 (36))",458,0.09346938775510204,287,171,0.6266375545851528,0.37336244541484714,0.2857142857142857,2.193231441048035,0.522707423580786,0.6266375545851528,TRUE,16.150553953753427,1.1254641074913006e-58,1.0,1.611953528484665,1.611953528484665
"token_entropy__quantile_(4.685,6.523]__AND__raw_token_count__quantile_(30.2,222.0]",token_entropy + raw_token_count,"(token_entropy in quantile bin (4.685, 6.523]) AND (raw_token_count in quantile bin (30.2, 222.0])",748,0.1526530612244898,446,302,0.5962566844919787,0.4037433155080214,0.2857142857142857,2.0868983957219256,0.5652406417112299,0.5962566844919787,TRUE,18.80051484105609,7.478693808099447e-79,1.0,1.5986077085700476,1.5986077085700476
raw_token_count__gte_p95__AND__byte_length__gte_p95,raw_token_count + byte_length,(raw_token_count >= p95 (41)) AND (byte_length >= p95 (255)),193,0.03938775510204082,125,68,0.6476683937823834,0.35233160621761656,0.2857142857142857,2.266839378238342,0.4932642487046632,0.6476683937823834,TRUE,11.130898040666343,8.873696027358771e-29,1.0,1.5954226133639189,1.5954226133639189
"char_length__quantile_(188.0,1163.0]__AND__sentence_count__gte_p90",char_length + sentence_count,"(char_length in quantile bin (188.0, 1163.0]) AND (sentence_count >= p90 (3))",203,0.041428571428571426,131,72,0.645320197044335,0.35467980295566504,0.2857142857142857,2.2586206896551726,0.496551724137931,0.645320197044335,TRUE,11.341562259352044,8.167326067226617e-30,1.0,1.588920015336876,1.588920015336876
"char_length__quantile_(188.0,1163.0]__AND__sentence_count__quantile_(2.0,49.0]",char_length + sentence_count,"(char_length in quantile bin (188.0, 1163.0]) AND (sentence_count in quantile bin (2.0, 49.0])",203,0.041428571428571426,131,72,0.645320197044335,0.35467980295566504,0.2857142857142857,2.2586206896551726,0.496551724137931,0.645320197044335,TRUE,11.341562259352044,8.167326067226617e-30,1.0,1.588920015336876,1.588920015336876
"token_entropy__quantile_(4.685,6.523]__AND__word_count__quantile_(31.0,222.0]",token_entropy + word_count,"(token_entropy in quantile bin (4.685, 6.523]) AND (word_count in quantile bin (31.0, 222.0])",719,0.14673469387755103,429,290,0.5966620305980529,0.40333796940194716,0.2857142857142857,2.0883171070931854,0.564673157162726,0.5966620305980529,TRUE,18.456523359510776,4.621485516465586e-76,1.0,1.5863588635489525,1.5863588635489525
char_length__gte_p90__AND__raw_token_count__gte_p90,char_length + raw_token_count,(char_length >= p90 (220)) AND (raw_token_count >= p90 (36)),411,0.08387755102040817,257,154,0.6253041362530414,0.3746958637469586,0.2857142857142857,2.188564476885645,0.524574209245742,0.6253041362530414,TRUE,15.239602973288214,1.930397998849388e-52,1.0,1.5846469128438516,1.5846469128438516
char_length__gte_p90__AND__word_count__gte_p90,char_length + word_count,(char_length >= p90 (220)) AND (word_count >= p90 (36)),422,0.08612244897959184,263,159,0.6232227488151659,0.3767772511848341,0.2857142857142857,2.181279620853081,0.5274881516587677,0.6232227488151659,TRUE,15.347545614791452,3.678420761923815e-53,1.0,1.579596381882537,1.579596381882537
"char_length__gte_p90__AND__raw_token_count__quantile_(30.2,222.0]",char_length + raw_token_count,"(char_length >= p90 (220)) AND (raw_token_count in quantile bin (30.2, 222.0])",474,0.09673469387755101,293,181,0.6181434599156118,0.3818565400843882,0.2857142857142857,2.1635021097046416,0.5345991561181435,0.6181434599156118,TRUE,16.020879045821548,9.134968050528712e-58,1.0,1.578330931803169,1.578330931803169
token_entropy__gte_p90__AND__repeated_token_types__gte_p90,token_entropy + repeated_token_types,(token_entropy >= p90 (4.875)) AND (repeated_token_types >= p90 (5)),191,0.038979591836734696,123,68,0.643979057591623,0.35602094240837695,0.2857142857142857,2.2539267015706805,0.49842931937172774,0.643979057591623,TRUE,10.9602088488528,5.936221705823915e-28,1.0,1.577791226364119,1.577791226364119
word_count__gte_p95__AND__byte_length__gte_p95,word_count + byte_length,(word_count >= p95 (42)) AND (byte_length >= p95 (255)),191,0.038979591836734696,123,68,0.643979057591623,0.35602094240837695,0.2857142857142857,2.2539267015706805,0.49842931937172774,0.643979057591623,TRUE,10.9602088488528,5.936221705823915e-28,1.0,1.577791226364119,1.577791226364119
raw_token_count__gte_p90__AND__sentence_count__gte_p90,raw_token_count + sentence_count,(raw_token_count >= p90 (36)) AND (sentence_count >= p90 (3)),139,0.02836734693877551,90,49,0.6474820143884892,0.35251798561151076,0.2857142857142857,2.2661870503597124,0.49352517985611505,0.6474820143884892,TRUE,9.441375341830435,3.6791799493770294e-21,1.0,1.5717773565113051,1.5717773565113051
"raw_token_count__gte_p90__AND__sentence_count__quantile_(2.0,49.0]",raw_token_count + sentence_count,"(raw_token_count >= p90 (36)) AND (sentence_count in quantile bin (2.0, 49.0])",139,0.02836734693877551,90,49,0.6474820143884892,0.35251798561151076,0.2857142857142857,2.2661870503597124,0.49352517985611505,0.6474820143884892,TRUE,9.441375341830435,3.6791799493770294e-21,1.0,1.5717773565113051,1.5717773565113051
"token_entropy__quantile_(4.685,6.523]__AND__char_entropy__quantile_(4.325,5.115]",token_entropy + char_entropy,"(token_entropy in quantile bin (4.685, 6.523]) AND (char_entropy in quantile bin (4.325, 5.115])",222,0.045306122448979594,142,80,0.6396396396396397,0.36036036036036034,0.2857142857142857,2.2387387387387387,0.5045045045045045,0.6396396396396397,TRUE,11.673099899395245,1.7493075560351068e-31,1.0,1.5709510189098697,1.5709510189098697
"byte_length__quantile_(188.0,1163.0]__AND__sentence_count__gte_p90",byte_length + sentence_count,"(byte_length in quantile bin (188.0, 1163.0]) AND (sentence_count >= p90 (3))",206,0.04204081632653061,132,74,0.6407766990291263,0.3592233009708738,0.2857142857142857,2.242718446601942,0.5029126213592233,0.6407766990291263,TRUE,11.280707820524333,1.634257083618128e-29,1.0,1.569487752027305,1.569487752027305
"byte_length__quantile_(188.0,1163.0]__AND__sentence_count__quantile_(2.0,49.0]",byte_length + sentence_count,"(byte_length in quantile bin (188.0, 1163.0]) AND (sentence_count in quantile bin (2.0, 49.0])",206,0.04204081632653061,132,74,0.6407766990291263,0.3592233009708738,0.2857142857142857,2.242718446601942,0.5029126213592233,0.6407766990291263,TRUE,11.280707820524333,1.634257083618128e-29,1.0,1.569487752027305,1.569487752027305
byte_length__gte_p90__AND__raw_token_count__gte_p90,byte_length + raw_token_count,(byte_length >= p90 (221)) AND (raw_token_count >= p90 (36)),412,0.08408163265306122,256,156,0.6213592233009708,0.3786407766990291,0.2857142857142857,2.174757281553398,0.5300970873786408,0.6213592233009708,TRUE,15.08088225896409,2.1635839560369432e-51,1.0,1.5664219997964577,1.5664219997964577
"char_length__gte_p90__AND__word_count__quantile_(31.0,222.0]",char_length + word_count,"(char_length >= p90 (220)) AND (word_count in quantile bin (31.0, 222.0])",475,0.09693877551020408,292,183,0.6147368421052631,0.38526315789473686,0.2857142857142857,2.1515789473684213,0.5393684210526316,0.6147368421052631,TRUE,15.873420352407054,9.681781292911658e-57,1.0,1.5624537363272826,1.5624537363272826
"byte_length__gte_p90__AND__raw_token_count__quantile_(30.2,222.0]",byte_length + raw_token_count,"(byte_length >= p90 (221)) AND (raw_token_count in quantile bin (30.2, 222.0])",476,0.09714285714285714,292,184,0.6134453781512605,0.3865546218487395,0.2857142857142857,2.147058823529412,0.5411764705882353,0.6134453781512605,TRUE,15.827749273311843,2.0025732532427551e-56,1.0,1.556717463100574,1.556717463100574
"char_length__gte_p90__AND__byte_length__quantile_(188.0,1163.0]",char_length + byte_length,"(char_length >= p90 (220)) AND (byte_length in quantile bin (188.0, 1163.0])",492,0.10040816326530612,301,191,0.6117886178861789,0.3882113821138211,0.2857142857142857,2.1412601626016263,0.5434959349593496,0.6117886178861789,TRUE,16.010216504480045,1.0843185321828792e-57,1.0,1.555823797110701,1.555823797110701
byte_length__gte_p90__AND__word_count__gte_p90,byte_length + word_count,(byte_length >= p90 (221)) AND (word_count >= p90 (36)),424,0.08653061224489796,262,162,0.6179245283018868,0.38207547169811323,0.2857142857142857,2.162735849056604,0.5349056603773585,0.6179245283018868,TRUE,15.1423746299569,8.508511234158726e-52,1.0,1.5553830780560154,1.5553830780560154
raw_token_count__gte_p95__AND__char_length__gte_p95,raw_token_count + char_length,(raw_token_count >= p95 (41)) AND (char_length >= p95 (254)),191,0.038979591836734696,122,69,0.6387434554973822,0.3612565445026178,0.2857142857142857,2.235602094240838,0.5057591623036649,0.6387434554973822,TRUE,10.800038782168103,3.440582138875067e-27,1.0,1.5540942450314832,1.5540942450314832
char_length__gte_p90__AND__byte_length__gte_p90,char_length + byte_length,(char_length >= p90 (220)) AND (byte_length >= p90 (221)),489,0.09979591836734694,299,190,0.6114519427402862,0.3885480572597137,0.2857142857142857,2.140081799591002,0.5439672801635992,0.6114519427402862,TRUE,15.94484999329857,3.09382141199924e-57,1.0,1.5528885711112514,1.5528885711112514
"raw_token_count__quantile_(30.2,222.0]__AND__sentence_count__gte_p90",raw_token_count + sentence_count,"(raw_token_count in quantile bin (30.2, 222.0]) AND (sentence_count >= p90 (3))",201,0.041020408163265305,128,73,0.6368159203980099,0.36318407960199006,0.2857142857142857,2.228855721393035,0.5084577114427861,0.6368159203980099,TRUE,11.018663497613122,3.106369540013604e-28,1.0,1.5494911611282751,1.5494911611282751
"raw_token_count__quantile_(30.2,222.0]__AND__sentence_count__quantile_(2.0,49.0]",raw_token_count + sentence_count,"(raw_token_count in quantile bin (30.2, 222.0]) AND (sentence_count in quantile bin (2.0, 49.0])",201,0.041020408163265305,128,73,0.6368159203980099,0.36318407960199006,0.2857142857142857,2.228855721393035,0.5084577114427861,0.6368159203980099,TRUE,11.018663497613122,3.106369540013604e-28,1.0,1.5494911611282751,1.5494911611282751
raw_token_count__gte_p90__AND__word_count__gte_p95,raw_token_count + word_count,(raw_token_count >= p90 (36)) AND (word_count >= p95 (42)),245,0.05,155,90,0.6326530612244898,0.3673469387755102,0.2857142857142857,2.2142857142857144,0.5142857142857143,0.6326530612244898,TRUE,12.020815280171309,2.7623240713337716e-33,1.0,1.5486177333059474,1.5486177333059474
"word_count__gte_p95__AND__raw_token_count__quantile_(30.2,222.0]",word_count + raw_token_count,"(word_count >= p95 (42)) AND (raw_token_count in quantile bin (30.2, 222.0])",245,0.05,155,90,0.6326530612244898,0.3673469387755102,0.2857142857142857,2.2142857142857144,0.5142857142857143,0.6326530612244898,TRUE,12.020815280171309,2.7623240713337716e-33,1.0,1.5486177333059474,1.5486177333059474
word_count__gte_p90__AND__sentence_count__gte_p90,word_count + sentence_count,(word_count >= p90 (36)) AND (sentence_count >= p90 (3)),145,0.02959183673469388,93,52,0.6413793103448275,0.3586206896551724,0.2857142857142857,2.2448275862068967,0.5020689655172413,0.6413793103448275,TRUE,9.480324452471967,2.5349364202639256e-21,1.0,1.5469707036293312,1.5469707036293312
"word_count__gte_p90__AND__sentence_count__quantile_(2.0,49.0]",word_count + sentence_count,"(word_count >= p90 (36)) AND (sentence_count in quantile bin (2.0, 49.0])",145,0.02959183673469388,93,52,0.6413793103448275,0.3586206896551724,0.2857142857142857,2.2448275862068967,0.5020689655172413,0.6413793103448275,TRUE,9.480324452471967,2.5349364202639256e-21,1.0,1.5469707036293312,1.5469707036293312
"byte_length__quantile_(188.0,1163.0]__AND__raw_token_count__gte_p90",byte_length + raw_token_count,"(byte_length in quantile bin (188.0, 1163.0]) AND (raw_token_count >= p90 (36))",494,0.10081632653061225,301,193,0.6093117408906883,0.39068825910931176,0.2857142857142857,2.132591093117409,0.5469635627530365,0.6093117408906883,TRUE,15.920863250454612,4.540686535060996e-57,1.0,1.5448295896916986,1.5448295896916986
"raw_token_count__gte_p95__AND__repeated_token_types__quantile_(3.0,39.0]",raw_token_count + repeated_token_types,"(raw_token_count >= p95 (41)) AND (repeated_token_types in quantile bin (3.0, 39.0])",229,0.04673469387755102,145,84,0.6331877729257642,0.36681222707423583,0.2857142857142857,2.216157205240175,0.5135371179039302,0.6331877729257642,TRUE,11.639583869870757,2.5927752533653105e-31,1.0,1.5445072878716124,1.5445072878716124
raw_token_count__gte_p95__AND__word_count__gte_p90,raw_token_count + word_count,(raw_token_count >= p95 (41)) AND (word_count >= p90 (36)),257,0.05244897959183673,162,95,0.6303501945525292,0.36964980544747084,0.2857142857142857,2.2062256809338523,0.5175097276264592,0.6303501945525292,TRUE,12.22996256886331,2.1503770233648737e-34,1.0,1.5430425560350665,1.5430425560350665
"char_length__quantile_(188.0,1163.0]__AND__raw_token_count__gte_p90",char_length + raw_token_count,"(char_length in quantile bin (188.0, 1163.0]) AND (raw_token_count >= p90 (36))",493,0.10061224489795918,300,193,0.6085192697768763,0.39148073022312374,0.2857142857142857,2.1298174442190674,0.5480730223123732,0.6085192697768763,TRUE,15.865791079300402,1.0933117237438921e-56,1.0,1.5405982365280202,1.5405982365280202
raw_token_count__gte_p95__AND__word_count__gte_p95,raw_token_count + word_count,(raw_token_count >= p95 (41)) AND (word_count >= p95 (42)),236,0.04816326530612245,149,87,0.6313559322033898,0.3686440677966102,0.2857142857142857,2.2097457627118646,0.5161016949152543,0.6313559322033898,TRUE,11.753848990934626,6.747391545614054e-32,1.0,1.5390529254536784,1.5390529254536784
"char_length__quantile_(188.0,1163.0]__AND__word_count__gte_p90",char_length + word_count,"(char_length in quantile bin (188.0, 1163.0]) AND (word_count >= p90 (36))",522,0.10653061224489796,316,206,0.6053639846743295,0.3946360153256705,0.2857142857142857,2.1187739463601534,0.5524904214559386,0.6053639846743295,TRUE,16.16618674486138,8.733969429111519e-59,1.0,1.5381581892700888,1.5381581892700888
"byte_length__quantile_(188.0,1163.0]__AND__word_count__gte_p90",byte_length + word_count,"(byte_length in quantile bin (188.0, 1163.0]) AND (word_count >= p90 (36))",524,0.10693877551020409,317,207,0.6049618320610687,0.3950381679389313,0.2857142857142857,2.1173664122137406,0.5530534351145038,0.6049618320610687,TRUE,16.176749170969362,7.357805847195303e-59,1.0,1.5371007657663271,1.5371007657663271
word_count__gte_p95__AND__char_length__gte_p95,word_count + char_length,(word_count >= p95 (42)) AND (char_length >= p95 (254)),189,0.03857142857142857,120,69,0.6349206349206349,0.36507936507936506,0.2857142857142857,2.2222222222222223,0.5111111111111111,0.6349206349206349,TRUE,10.627009613872254,2.231532874731468e-26,1.0,1.5360698570690727,1.5360698570690727
"byte_length__gte_p90__AND__word_count__quantile_(31.0,222.0]",byte_length + word_count,"(byte_length >= p90 (221)) AND (word_count in quantile bin (31.0, 222.0])",478,0.09755102040816327,291,187,0.608786610878661,0.3912133891213389,0.2857142857142857,2.1307531380753137,0.5476987447698745,0.608786610878661,TRUE,15.635498983143545,4.171939936892367e-55,1.0,1.5353567295357144,1.5353567295357144
"raw_token_count__gte_p95__AND__word_count__quantile_(31.0,222.0]",raw_token_count + word_count,"(raw_token_count >= p95 (41)) AND (word_count in quantile bin (31.0, 222.0])",258,0.052653061224489796,162,96,0.627906976744186,0.37209302325581395,0.2857142857142857,2.1976744186046515,0.5209302325581395,0.627906976744186,TRUE,12.166863118303539,4.666744902061422e-34,1.0,1.532332109418459,1.532332109418459
"token_entropy__quantile_(4.685,6.523]__AND__char_entropy__gte_p90",token_entropy + char_entropy,"(token_entropy in quantile bin (4.685, 6.523]) AND (char_entropy >= p90 (4.40987))",95,0.019387755102040816,61,34,0.6421052631578947,0.35789473684210527,0.2857142857142857,2.2473684210526317,0.5010526315789473,0.6421052631578947,TRUE,7.689295361598145,1.4794756284994232e-14,0.9999999999999852,1.5289268801730398,1.5289268801730398
